gridmet_id,Year,ETo_mm,ETr_mm,precip_mm
571228,2013,1542.51,2218.22,430.12
571228,2014,1491.14,2136.13,506.77
571228,2015,1491.96,2110.11,581.65
571228,2016,1528.32,2171.74,441.16
571228,2017,1497.89,2128.74,671.93
571228,2018,1454.72,2053.66,629.19
571228,2019,1353.75,1884.9,707.34
571228,2020,1591.45,2293.76,374.91
571229,2006,1548.78,2211.6,519.47
571229,2007,1439.16,2016.01,450.56
571229,2008,1449.81,2058.71,571.61
571229,2009,1338.54,1866.16,662.46
571229,2010,1520.28,2165.05,525.99
571229,2011,1684.77,2449.59,575.37
571229,2012,1860.68,2744,319.32
571229,2013,1545.19,2222.17,429.37
571229,2014,1493.26,2139.12,501.54
571229,2015,1494.42,2113.92,587.18
571229,2016,1529.18,2172.46,451.41
571229,2017,1499.38,2130.43,684.17
571229,2018,1455.78,2054.6,627.42
571229,2019,1353.21,1884.42,714.23
571229,2020,1591.31,2293.14,368.31
571230,2006,1548.68,2211.12,516.26
571230,2007,1437.02,2011.87,451.71
571230,2008,1446.99,2053.44,578.34
571230,2009,1337.74,1864.25,660.27
571230,2010,1520.33,2164.54,495.55
571230,2011,1688.6,2455.62,579.64
571230,2012,1861.65,2745.01,322.09
571230,2013,1547.38,2225.39,425.19
571230,2014,1494.19,2140.18,497.53
571230,2015,1496.78,2117.62,602.59
571230,2016,1529.93,2173,464.14
571230,2017,1501.38,2132.92,682.73
571230,2018,1455.33,2053.3,625.89
571230,2019,1351.76,1881.79,748.13
571230,2020,1589.1,2289.49,353.31
571231,2006,1550.72,2214.55,516.31
571231,2007,1437.46,2012.28,453.58
571231,2008,1446.23,2051.81,584.88
571231,2009,1337.73,1864.16,658.89
571231,2010,1523.13,2168.82,481.76
571231,2011,1693.39,2463.49,586.72
571231,2012,1865.22,2750.76,326.36
571231,2013,1552.14,2233.3,423.03
571231,2014,1498.19,2146.7,495.87
571231,2015,1501.85,2126.2,627.85
571231,2016,1533.36,2178.4,480.42
571231,2017,1506.87,2141.55,696.45
571231,2018,1455.36,2053.34,628.79
571231,2019,1352.66,1881.98,795.13
571231,2020,1586.78,2285.63,353.11
571232,2006,1550.64,2214.46,520.48
571232,2007,1435.76,2009.2,458.13
571232,2008,1443.39,2046.75,589.57
571232,2009,1336.57,1862.21,658.62
571232,2010,1523.88,2169.74,483.74
571232,2011,1695.92,2467.64,593.84
571232,2012,1867.23,2753.95,330.59
571232,2013,1555.29,2238.6,419.05
571232,2014,1500.69,2150.75,498.17
571232,2015,1504.4,2130.69,646.9
571232,2016,1534.8,2180.54,501.87
571232,2017,1509.85,2148.07,711.36
571232,2018,1454.57,2052.13,649.22
571232,2019,1351.83,1879.84,818.8
571232,2020,1580.91,2274.77,355.93
571233,2006,1549.31,2211.94,532.06
571233,2007,1433.61,2005.13,463.69
571233,2008,1439.45,2039.65,595.67
571233,2009,1335.05,1859.59,660.67
571233,2010,1524.63,2170.43,486.69
571233,2011,1698.6,2471.8,604.01
571233,2012,1869.4,2757.2,338.34
571233,2013,1558.45,2243.73,418.44
571233,2014,1502.62,2153.67,501.63
571233,2015,1506.86,2134.81,662.71
571233,2016,1535.75,2181.59,527.42
571233,2017,1512.91,2152.01,738.99
571233,2018,1453.08,2048.43,653.47
571233,2019,1350.48,1876.96,800.2
571233,2020,1576.56,2266.46,352.54
571234,2006,1549.66,2212.5,544.23
571234,2007,1432.3,2002.66,465.76
571234,2008,1435.27,2032.44,599.93
571234,2009,1332.98,1856.15,661.31
571234,2010,1527.77,2175.43,474.41
571234,2011,1702.83,2478.79,609.75
571234,2012,1873.02,2763.15,344.98
571234,2013,1563.18,2251.72,417.66
571234,2014,1507.38,2161.56,504.51
571234,2015,1511.29,2142.54,666.79
571234,2016,1539.23,2187.19,557.79
571234,2017,1518.46,2161.47,747.41
571234,2018,1453.09,2046.74,643.25
571234,2019,1352.01,1878.46,771.91
571234,2020,1574.34,2263.2,349.8
571235,2006,1551.25,2215.22,552.17
571235,2007,1430.77,1999.84,466.36
571235,2008,1431.63,2026.13,603.52
571235,2009,1330.47,1852.01,661.6
571235,2010,1531.39,2181.26,469.27
571235,2011,1707.82,2487.1,616.75
571235,2012,1877.45,2770.49,353.35
571235,2013,1568.61,2260.89,418.62
571235,2014,1512.88,2170.7,506.28
571235,2015,1516.17,2151.04,640.9
571235,2016,1543.58,2194.27,577.86
571235,2017,1524.88,2171.64,748.94
571235,2018,1453.64,2048.43,645.55
571235,2019,1358.86,1890.56,774.33
571235,2020,1579.14,2271.05,366.35
571236,2006,1546.09,2206.35,562.17
571236,2007,1423.01,1986.21,465.78
571236,2008,1422.67,2010.57,612.99
571236,2009,1321.64,1836.97,659.81
571236,2010,1530.54,2179.15,471.98
571236,2011,1708.41,2487.58,627.3
571236,2012,1876.68,2768.55,367.4
571236,2013,1570.37,2263.53,418.87
571236,2014,1514.67,2173.23,506.13
571236,2015,1517.08,2152.47,596.75
571236,2016,1543.6,2193.51,584.29
571236,2017,1527.74,2175.77,732.26
571236,2018,1451.5,2043.62,657.66
571236,2019,1368.55,1906.63,779.41
571236,2020,1580.98,2274.46,389.1
571237,2006,1535.27,2187.86,567.71
571237,2007,1410.48,1964.46,459.59
571237,2008,1409.43,1987.69,623.82
571237,2009,1308.63,1814.77,653.6
571237,2010,1525.17,2169.26,482.07
571237,2011,1703.57,2478.87,629.39
571237,2012,1869.92,2756.35,376.73
571237,2013,1567.31,2258,417.16
571237,2014,1511.26,2166.97,501.75
571237,2015,1513.87,2146.77,567.56
571237,2016,1537.47,2182.27,595.04
571237,2017,1524.85,2171.67,722.42
571237,2018,1443.18,2027.96,684.03
571237,2019,1372.7,1911.53,766.64
571237,2020,1576.77,2267.23,401.65
571238,2006,1530.7,2179.84,566.93
571238,2007,1404.51,1953.48,461.43
571238,2008,1402.47,1975.14,636.86
571238,2009,1303.74,1805.91,649.9
571238,2010,1520.91,2161.1,479.62
571238,2011,1698.34,2469.44,623.52
571238,2012,1862.58,2743.13,369.11
571238,2013,1564.12,2252.23,413.09
571238,2014,1508.18,2161.22,498.02
571238,2015,1512.24,2143.55,556.9
571238,2016,1531.53,2171.23,618.64
571238,2017,1522.8,2166.06,725.03
571238,2018,1435.7,2014.78,711.73
571238,2019,1367.91,1903.58,749.02
571238,2020,1573.92,2260.95,412.69
571239,2006,1531.5,2180.37,570.25
571239,2007,1405.43,1953.63,471.68
571239,2008,1402.27,1973.44,642.7
571239,2009,1307.69,1811.4,645.73
571239,2010,1516.3,2152.09,460.81
571239,2011,1691.39,2456.86,612.29
571239,2012,1852.89,2725.51,356.97
571239,2013,1560.35,2245.21,407.1
571239,2014,1505.65,2156.12,494.72
571239,2015,1512.05,2142.27,542.09
571239,2016,1523.15,2155.75,638.67
571239,2017,1519.03,2160.95,723.77
571239,2018,1425.93,1997.36,726.54
571239,2019,1356.27,1881.17,752.22
571239,2020,1567.62,2250.35,426.25
571240,2006,1533.12,2182.43,573.05
571240,2007,1406.28,1953.85,481.88
571240,2008,1401.68,1971.25,651.13
571240,2009,1311.7,1817.03,639.69
571240,2010,1510.42,2141.36,442.64
571240,2011,1684.31,2444.29,607.56
571240,2012,1842.98,2707.75,347.35
571240,2013,1556.64,2238.56,402
571240,2014,1502.77,2150.7,488.37
571240,2015,1511.96,2141.42,527.55
571240,2016,1514.55,2140.18,656.2
571240,2017,1515.85,2155.03,722.06
571240,2018,1415.41,1978.46,734.74
571240,2019,1344.81,1860.77,761.59
571240,2020,1561.2,2238.15,434.66
571241,2006,1535.01,2185.56,573.36
571241,2007,1406.21,1953.26,488.97
571241,2008,1399.85,1967.67,660.8
571241,2009,1313.66,1819.86,635.85
571241,2010,1505.52,2132.86,442.08
571241,2011,1679.38,2435.81,609.16
571241,2012,1835.62,2694.76,343.04
571241,2013,1554.3,2234.65,400.08
571241,2014,1501.6,2148.67,483.3
571241,2015,1512.39,2141.95,538.35
571241,2016,1508.45,2129.36,669.6
571241,2017,1513.42,2150.65,712.37
571241,2018,1406.9,1963.97,739.74
571241,2019,1336.15,1847.04,770.04
571241,2020,1555.8,2227.86,439.07
572637,2006,1553.56,2220.56,523.08
572637,2007,1447.24,2031.3,451.99
572637,2008,1459.81,2076.9,564.71
572637,2009,1345.59,1879.55,665.47
572637,2010,1523.79,2172.59,548.48
572637,2011,1683.55,2448.83,569.36
572637,2012,1862.97,2749.44,317.09
572637,2013,1546.08,2225.3,434.41
572637,2014,1494.84,2143.53,514.58
572637,2015,1493.79,2113.77,584.61
572637,2016,1533.21,2180.83,434.98
572637,2017,1499.66,2134.35,656.82
572637,2018,1462.76,2068.31,655.01
572637,2019,1360.89,1898.3,687.98
572637,2020,1598.02,2306.15,386.14
572638,2006,1557.27,2226.55,519.76
572638,2007,1450.25,2035.77,444.71
572638,2008,1462.06,2080.16,562.42
572638,2009,1347.13,1881.59,660.98
572638,2010,1530.14,2182.66,556.18
572638,2011,1694.54,2466.8,564.53
572638,2012,1870.55,2761.49,313.35
572638,2013,1554.14,2238.21,436.84
572638,2014,1502.05,2155.01,508.45
572638,2015,1501.32,2126.04,582.81
572638,2016,1538.87,2189.64,440.76
572638,2017,1505.88,2142.66,661.65
572638,2018,1467.51,2076.17,654.48
572638,2019,1363.24,1900.68,686.55
572638,2020,1602,2311.59,394.05
572639,2006,1556.87,2225.59,516.7
572639,2007,1448.12,2031.66,442.16
572639,2008,1459.23,2074.92,563.84
572639,2009,1345.13,1877.72,656.05
572639,2010,1530.32,2182.45,513.55
572639,2011,1698.84,2473.6,564.67
572639,2012,1872.28,2763.75,312.51
572639,2013,1556.51,2241.71,435.83
572639,2014,1503.39,2156.75,503.89
572639,2015,1502.99,2128.58,575.96
572639,2016,1539.24,2189.61,453.69
572639,2017,1507.42,2144.31,673.86
572639,2018,1468.33,2076.02,663.47
572639,2019,1361.96,1899.48,696.79
572639,2020,1600.89,2309.26,382.04
572640,2006,1557.49,2226.39,516.34
572640,2007,1446.47,2028.45,444.64
572640,2008,1457.03,2070.81,571.85
572640,2009,1344.48,1876.16,654.42
572640,2010,1531.51,2183.97,473.18
572640,2011,1703.33,2480.83,569.68
572640,2012,1874.14,2766.36,315.51
572640,2013,1559.3,2246.03,430.73
572640,2014,1505.43,2159.73,499.88
572640,2015,1505.91,2133.33,593.69
572640,2016,1540.25,2190.74,464.39
572640,2017,1509.93,2147.28,690.06
572640,2018,1469.84,2077.86,669.38
572640,2019,1360.43,1897.1,736.66
572640,2020,1598.53,2305.57,359.7
572641,2006,1560.2,2231.05,519.5
572641,2007,1447.51,2030.07,448.23
572641,2008,1456.98,2070.55,580.21
572641,2009,1345.49,1877.92,655.85
572641,2010,1534.82,2189.25,458.68
572641,2011,1708.56,2489.62,578.7
572641,2012,1878.51,2773.64,322.08
572641,2013,1564.41,2254.67,425.78
572641,2014,1509.56,2166.57,498.11
572641,2015,1510.93,2141.97,630.01
572641,2016,1543.68,2196.33,473.6
572641,2017,1515.58,2156.63,722.67
572641,2018,1469.85,2078.54,664.87
572641,2019,1361.68,1897.86,783.87
572641,2020,1596.39,2301.92,356.31
572642,2006,1561.62,2233.78,525.09
572642,2007,1447.3,2029.92,455.21
572642,2008,1455.48,2068.15,589.45
572642,2009,1345.69,1878.56,658.9
572642,2010,1537.13,2193.17,460.9
572642,2011,1712.49,2496.5,587.86
572642,2012,1882.31,2780.25,329.58
572642,2013,1568.87,2262.53,421.9
572642,2014,1513.18,2172.86,503.37
572642,2015,1514.8,2149.05,654.32
572642,2016,1546.89,2201.86,490.54
572642,2017,1519.96,2165.94,740.41
572642,2018,1469.76,2078.23,681.72
572642,2019,1361.58,1898.1,794.35
572642,2020,1591.6,2293.41,357.65
572643,2006,1561.55,2233.82,536.13
572643,2007,1445.75,2027.25,463.52
572643,2008,1451.91,2062.07,596.41
572643,2009,1345.18,1877.94,660.89
572643,2010,1539.51,2197.03,469.8
572643,2011,1716.15,2502.72,601.02
572643,2012,1885.81,2786.18,339.77
572643,2013,1573.01,2269.69,420.37
572643,2014,1516.16,2177.93,508.64
572643,2015,1518.54,2155.75,669.56
572643,2016,1549.7,2206.53,511.62
572643,2017,1524.3,2172.75,747.6
572643,2018,1469.26,2077.44,680.29
572643,2019,1359.53,1893.76,761.78
572643,2020,1586.12,2283.38,352.11
572644,2006,1560.35,2231.67,545.69
572644,2007,1443.53,2023.17,465.96
572644,2008,1446.81,2053.28,600.69
572644,2009,1342.28,1873.11,661.3
572644,2010,1541.6,2200.17,466.32
572644,2011,1719.39,2508.03,609.69
572644,2012,1888.76,2790.96,348.23
572644,2013,1576.67,2275.81,418.81
572644,2014,1519.43,2183.26,509.64
572644,2015,1521.51,2160.98,666.26
572644,2016,1552.24,2210.52,537.74
572644,2017,1528.53,2179.95,755.35
572644,2018,1468.67,2074.64,671.46
572644,2019,1358.93,1892.2,735.46
572644,2020,1582.46,2278.43,348.17
572645,2006,1560.72,2232.19,551.98
572645,2007,1440.64,2017.96,465.72
572645,2008,1442.03,2044.96,603.47
572645,2009,1338.7,1867.1,660.75
572645,2010,1544.47,2204.57,464.07
572645,2011,1723.77,2515.2,617.8
572645,2012,1892.91,2797.75,357.1
572645,2013,1581.34,2283.58,419.4
572645,2014,1523.91,2190.55,507.7
572645,2015,1524.89,2166.84,629.81
572645,2016,1555.75,2216.07,555.34
572645,2017,1534.52,2188.92,760.57
572645,2018,1468.28,2073.73,677.78
572645,2019,1366.79,1904.88,750.18
572645,2020,1587.11,2285.58,364.35
572646,2006,1554.78,2221.91,561.25
572646,2007,1431.48,2001.92,464.54
572646,2008,1431.6,2026.88,613
572646,2009,1329.23,1850.96,659.42
572646,2010,1543.07,2201.43,468.47
572646,2011,1723.68,2514.53,629.91
572646,2012,1891.47,2794.65,371.78
572646,2013,1582.51,2285.13,419.63
572646,2014,1525.09,2191.94,505.81
572646,2015,1525.5,2167.66,583.54
572646,2016,1555.28,2214.42,557.4
572646,2017,1537.17,2192.06,745.83
572646,2018,1465.43,2068.26,692.02
572646,2019,1379.89,1926.23,763.39
572646,2020,1590.59,2291.03,392.94
572647,2006,1542.04,2199.99,567.54
572647,2007,1416.45,1975.74,457.14
572647,2008,1415.64,1999.24,621.31
572647,2009,1313.8,1824.51,652.36
572647,2010,1535.74,2188.01,475.94
572647,2011,1717.52,2503.39,631.56
572647,2012,1883.21,2779.72,381.37
572647,2013,1578.21,2277.28,418.15
572647,2014,1520.17,2182.9,498.2
572647,2015,1520.46,2158.67,556.63
572647,2016,1547.76,2200.59,558.81
572647,2017,1532.08,2184.42,738
572647,2018,1455.81,2051.02,713.59
572647,2019,1385.46,1933.93,750.16
572647,2020,1585.9,2283.18,409.79
572648,2006,1536.8,2190.63,566.48
572648,2007,1409.5,1962.87,460.36
572648,2008,1407.73,1984.92,634.73
572648,2009,1307.92,1813.85,650.72
572648,2010,1530.39,2177.82,467.11
572648,2011,1710.94,2491.52,624.02
572648,2012,1874.16,2763.43,372.35
572648,2013,1573.84,2269.33,414.48
572648,2014,1515.58,2174.43,496.33
572648,2015,1517.76,2153.44,552.98
572648,2016,1540.41,2186.99,582.64
572648,2017,1528.99,2177.65,743.17
572648,2018,1446.19,2032.56,730.12
572648,2019,1378.22,1921.85,732.97
572648,2020,1582.04,2275.25,424.8
572649,2006,1537.82,2191.46,571.31
572649,2007,1409.74,1961.72,471.06
572649,2008,1407.29,1982.73,642.08
572649,2009,1312.63,1820.49,647.31
572649,2010,1524.29,2166.25,450.35
572649,2011,1702.57,2476.5,609.16
572649,2012,1862.34,2742.13,358.94
572649,2013,1568.77,2260.06,409.95
572649,2014,1511.22,2166.18,496.27
572649,2015,1516.26,2149.87,546.47
572649,2016,1530.21,2168.4,614.81
572649,2017,1523.21,2168.64,738.44
572649,2018,1433.34,2010.31,742.78
572649,2019,1363.82,1894.33,731.88
572649,2020,1573.75,2260.72,438.98
572650,2006,1539.16,2192.84,576.63
572650,2007,1410.23,1961.09,484.65
572650,2008,1406.65,1980.25,652.5
572650,2009,1316.36,1825.42,643.49
572650,2010,1517.64,2153.97,439.54
572650,2011,1694.21,2461.62,603.05
572650,2012,1850.42,2720.77,350.28
572650,2013,1563.87,2251.2,406.25
572650,2014,1507,2158.3,492.32
572650,2015,1515.32,2147.37,531.3
572650,2016,1520.2,2150.26,642.62
572650,2017,1519.4,2160.98,729.04
572650,2018,1422.18,1989.62,753.31
572650,2019,1349.52,1868.82,734.51
572650,2020,1565.68,2245.73,442.27
572651,2006,1540.02,2194.16,580.03
572651,2007,1409.76,1959.66,495.26
572651,2008,1404.49,1975.98,664.47
572651,2009,1318.48,1828.36,641.04
572651,2010,1511.8,2143.73,441.96
572651,2011,1688.03,2450.95,605.1
572651,2012,1841.01,2704.18,347.08
572651,2013,1560.41,2245.3,404.85
572651,2014,1504.46,2153.82,489.83
572651,2015,1514.95,2146.42,530.3
572651,2016,1512.61,2136.77,660.88
572651,2017,1516.5,2155.61,703.29
572651,2018,1412.82,1973.77,756.69
572651,2019,1339.98,1853.25,738.26
572651,2020,1559.24,2234.46,440
574047,2006,1560.44,2232.14,521.74
574047,2007,1455.45,2045.25,448.66
574047,2008,1467.74,2090.26,559.4
574047,2009,1351.34,1889.22,663.29
574047,2010,1532.25,2186.79,557.63
574047,2011,1696.49,2470.53,564.43
574047,2012,1872.57,2765.43,314.2
574047,2013,1556.94,2243.59,448.02
574047,2014,1504.49,2159.9,517.62
574047,2015,1502.4,2128.11,600.35
574047,2016,1542.9,2196.93,436.8
574047,2017,1506.68,2145.34,658.52
574047,2018,1473.33,2085.16,686.14
574047,2019,1369.94,1912.93,680.27
574047,2020,1607.33,2321.34,420.44
574048,2006,1563.75,2237.54,513.26
574048,2007,1457.73,2048.63,438.14
574048,2008,1469.25,2092.37,552.42
574048,2009,1352.46,1890.7,652.99
574048,2010,1537.62,2195.42,549.74
574048,2011,1706.32,2486.65,556.4
574048,2012,1879.17,2775.92,308.24
574048,2013,1563.74,2254.53,449.12
574048,2014,1510.81,2170,509.53
574048,2015,1508.35,2137.86,587.16
574048,2016,1547.17,2203.54,441.91
574048,2017,1511.59,2153.03,654.04
574048,2018,1477.59,2091.89,691.11
574048,2019,1371.59,1913.91,676.51
574048,2020,1610.73,2326.26,422.55
574049,2006,1561.96,2234.19,506.84
574049,2007,1455.22,2043.84,431.63
574049,2008,1465.98,2086.31,553.91
574049,2009,1349.42,1885.1,646.69
574049,2010,1537.99,2195.48,496.94
574049,2011,1710.19,2492.71,555.88
574049,2012,1880.73,2777.89,306.67
574049,2013,1565.47,2256.94,446.34
574049,2014,1511.55,2170.72,503.52
574049,2015,1509.49,2139.46,572.5
574049,2016,1546.7,2202.06,453.06
574049,2017,1512.2,2153.41,666.7
574049,2018,1477.11,2090.05,705.46
574049,2019,1368.76,1910.02,695.75
574049,2020,1608.29,2321.12,403.12
574050,2006,1563.54,2236.79,510.79
574050,2007,1454.4,2042.21,435.88
574050,2008,1464.61,2083.8,561.48
574050,2009,1349.35,1884.79,645.56
574050,2010,1540.44,2199.37,460.84
574050,2011,1715.37,2501.3,562.98
574050,2012,1883.51,2782.25,310.81
574050,2013,1568.92,2262.6,437.75
574050,2014,1514.26,2175.02,501.18
574050,2015,1512.88,2145.24,586.75
574050,2016,1548.18,2204.25,459.99
574050,2017,1515.88,2158.15,707.81
574050,2018,1479.61,2093.92,709.35
574050,2019,1368.23,1909.37,729.05
574050,2020,1606.13,2318.82,374.09
574051,2006,1567.4,2243.38,517.82
574051,2007,1455.72,2044.38,442.4
574051,2008,1465.37,2085.01,571.58
574051,2009,1352.1,1889.46,649.54
574051,2010,1544.43,2205.89,447.01
574051,2011,1721.22,2511.25,571.98
574051,2012,1888.79,2791.17,317.46
574051,2013,1574.54,2272.18,428.47
574051,2014,1518.9,2182.75,500.8
574051,2015,1518.47,2154.88,615.23
574051,2016,1552.13,2210.82,466.69
574051,2017,1521.8,2167.52,733.79
574051,2018,1481.79,2099.12,697.79
574051,2019,1370.13,1911.42,756.99
574051,2020,1605.85,2318.75,364.74
574052,2006,1569.53,2247.39,525.76
574052,2007,1455.36,2044.03,451.36
574052,2008,1463.9,2082.71,587.49
574052,2009,1352.98,1891.24,657.59
574052,2010,1546.88,2210.14,449.42
574052,2011,1725.47,2518.77,582.83
574052,2012,1893.21,2798.95,327.26
574052,2013,1579.16,2280.39,424.91
574052,2014,1522.76,2189.54,507.13
574052,2015,1522.45,2162.23,634.78
574052,2016,1555.7,2217.11,483.66
574052,2017,1526.2,2177.32,757.02
574052,2018,1481.37,2096.92,711.48
574052,2019,1369.1,1911.32,754.79
574052,2020,1600.26,2309.88,367.25
574053,2006,1571.68,2251.59,538.14
574053,2007,1456.18,2045.8,462.74
574053,2008,1462.36,2080.5,596.28
574053,2009,1354.05,1893.6,660.2
574053,2010,1551.63,2218.39,455.5
574053,2011,1730.43,2527.63,596.34
574053,2012,1898.18,2807.8,340.01
574053,2013,1584.67,2290.25,419.77
574053,2014,1527.53,2198,512.22
574053,2015,1528.07,2172.57,643.54
574053,2016,1561.05,2226.55,497
574053,2017,1533.38,2188.7,766
574053,2018,1481.81,2098.13,706.98
574053,2019,1368.98,1910.93,720.97
574053,2020,1596.03,2301.36,364.42
574054,2006,1571.4,2251.12,547.85
574054,2007,1455.27,2044.11,466.58
574054,2008,1458.67,2074.23,601.52
574054,2009,1352.68,1891.47,661.29
574054,2010,1554.13,2222.36,456.77
574054,2011,1734.34,2534.22,607.57
574054,2012,1902,2814.24,349.59
574054,2013,1588.92,2297.51,420.08
574054,2014,1530.58,2203.12,514.69
574054,2015,1531.28,2178.34,632.75
574054,2016,1564.2,2231.74,515.65
574054,2017,1537.74,2196.18,773.34
574054,2018,1481.39,2097,706.67
574054,2019,1369.85,1912.8,713.91
574054,2020,1594.28,2299.31,364.34
574055,2006,1570.62,2249.56,552.97
574055,2007,1451.36,2037.11,465.76
574055,2008,1453.14,2064.6,603.51
574055,2009,1348.08,1883.72,658.91
574055,2010,1555.27,2223.74,454.65
574055,2011,1737.38,2539.09,615.01
574055,2012,1904.95,2818.94,356.8
574055,2013,1592.11,2302.69,420.75
574055,2014,1533,2206.87,510.33
574055,2015,1532.58,2180.59,593.91
574055,2016,1565.77,2233.97,525.93
574055,2017,1541.44,2201.81,771.36
574055,2018,1479.69,2093.56,717.11
574055,2019,1375.98,1922.26,734.7
574055,2020,1596.93,2303.24,378.58
574056,2006,1564.32,2238.49,560.7
574056,2007,1441.19,2019.2,466.77
574056,2008,1441.69,2044.68,613.02
574056,2009,1338.91,1867.92,658.3
574056,2010,1552.39,2217.94,458.51
574056,2011,1735.67,2535.6,625.62
574056,2012,1901.9,2813.01,368.19
574056,2013,1591.67,2301.42,421.79
574056,2014,1532.47,2205.26,506.03
574056,2015,1531.64,2178.65,559.11
574056,2016,1563.77,2229.6,528.45
574056,2017,1541.81,2201.66,751.65
574056,2018,1475.79,2085.92,722.61
574056,2019,1387.02,1938.04,747.16
574056,2020,1597.85,2303.92,402.58
574057,2006,1553.67,2219.95,566.02
574057,2007,1427.73,1995.48,463.32
574057,2008,1427.35,2019.62,623.46
574057,2009,1325.84,1845.29,655.52
574057,2010,1545.5,2205.17,466.85
574057,2011,1729.8,2524.87,628.59
574057,2012,1893.72,2798.15,374.66
574057,2013,1587.8,2294.2,421.38
574057,2014,1527.9,2196.68,499.6
574057,2015,1526.6,2169.57,542.2
574057,2016,1557.21,2217.25,532.95
574057,2017,1537.61,2194.14,752.45
574057,2018,1465.99,2068.51,731.77
574057,2019,1391.78,1945.65,735.64
574057,2020,1594.98,2298.48,416.82
574058,2006,1548.59,2210.71,567.25
574058,2007,1421.11,1983.09,466.59
574058,2008,1419.56,2005.39,633.57
574058,2009,1321.7,1837.42,650.77
574058,2010,1540.21,2194.98,456.9
574058,2011,1722.9,2512.36,617.78
574058,2012,1883.94,2780.5,366.62
574058,2013,1583.26,2285.82,417.74
574058,2014,1523.05,2187.66,497.53
574058,2015,1523.89,2164.19,548.93
574058,2016,1549.13,2202.39,556.12
574058,2017,1534.36,2187.19,759.51
574058,2018,1455.61,2048.74,731.48
574058,2019,1382.86,1930.13,722.14
574058,2020,1589.94,2289.81,433.08
574059,2006,1548.19,2209.12,575
574059,2007,1419.35,1978.53,477.49
574059,2008,1417.3,2000.1,643.73
574059,2009,1324.91,1841.52,649.04
574059,2010,1533.16,2181.74,448.85
574059,2011,1713.62,2495.77,606.59
574059,2012,1870.66,2756.66,357.13
574059,2013,1577.41,2275.16,414.85
574059,2014,1517.19,2176.81,500.14
574059,2015,1521.38,2158.85,557.22
574059,2016,1537.65,2181.58,592.27
574059,2017,1527.45,2175.95,753.68
574059,2018,1441.55,2025.1,749.16
574059,2019,1366.98,1900.89,723.55
574059,2020,1581.1,2272.32,448.75
574060,2006,1546.37,2205.25,580.97
574060,2007,1416.4,1972.1,491.04
574060,2008,1413.39,1992.14,656.36
574060,2009,1325.26,1840.79,647.47
574060,2010,1523.07,2163.69,442.12
574060,2011,1702.42,2476.11,601.62
574060,2012,1855.15,2729.17,351.32
574060,2013,1569.8,2261.72,410.69
574060,2014,1509.44,2162.92,498.48
574060,2015,1517.54,2151.46,543.03
574060,2016,1524.31,2157.82,619.34
574060,2017,1520.03,2162.74,737.3
574060,2018,1426.94,1997.71,769.64
574060,2019,1350.75,1872.5,719.76
574060,2020,1569.16,2251.98,452.11
574061,2006,1545.23,2203.18,584.43
574061,2007,1414.72,1968.53,500.86
574061,2008,1410.13,1985.95,666.32
574061,2009,1325.83,1841.06,644.93
574061,2010,1516.68,2152.39,444.22
574061,2011,1694.91,2463.15,600.03
574061,2012,1843.71,2709.02,349.73
574061,2013,1565.17,2253.74,408.8
574061,2014,1504.91,2155.05,497.01
574061,2015,1516.06,2148.55,528.95
574061,2016,1515.06,2141.49,641.04
574061,2017,1516.49,2156.24,701.45
574061,2018,1417.68,1981.44,772.29
574061,2019,1340.86,1855.22,714.19
574061,2020,1562.7,2240.54,448.85
575457,2006,1558.42,2226.22,518.21
575457,2007,1455.92,2042.94,443.85
575457,2008,1467.09,2086.39,551.67
575457,2009,1348.48,1881.99,659.71
